reference_driver_code,comparison_driver_code,team,year,race_name,session_name,session_kind,matched_gap_median_s,matched_gap_se_s,n_matched_pairs,weather_bucket,skip_reason
LEC,SAI,Ferrari,2024,Mexico City Grand Prix,Qualifying,qualifying,-0.339500000000001,0.1067325451488141,4,dry,
GAS,OCO,Alpine,2024,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
NOR,PIA,McLaren,2024,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
PER,VER,Red Bull Racing,2024,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,COL,Williams,2024,Mexico City Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BEA,HUL,Haas F1 Team,2024,São Paulo Grand Prix,Race,race,-0.4189999999999969,0.2579321617617124,19,wet,
BOT,ZHO,Kick Sauber,2024,São Paulo Grand Prix,Race,race,0.4710000000000036,0.0993754195866288,17,dry,
BOT,ZHO,Kick Sauber,2024,São Paulo Grand Prix,Race,race,0.4690000000000012,0.1840597467274286,24,wet,
GAS,OCO,Alpine,2024,São Paulo Grand Prix,Race,race,0.0519999999999996,0.0251382310517354,16,dry,
GAS,OCO,Alpine,2024,São Paulo Grand Prix,Race,race,-0.1075000000000017,0.0983055754060079,28,wet,
HAM,RUS,Mercedes,2024,São Paulo Grand Prix,Race,race,-0.7280000000000086,0.1490427256529826,17,dry,
HAM,RUS,Mercedes,2024,São Paulo Grand Prix,Race,race,-0.6750000000000114,0.2601071810728126,25,wet,
LAW,TSU,RB,2024,São Paulo Grand Prix,Race,race,-0.3920000000000101,0.0680494288643814,17,dry,
LAW,TSU,RB,2024,São Paulo Grand Prix,Race,race,-0.0644999999999953,0.0489547665392983,26,wet,
LEC,SAI,Ferrari,2024,São Paulo Grand Prix,Race,race,0.519999999999996,0.1788493785289747,18,wet,
NOR,PIA,McLaren,2024,São Paulo Grand Prix,Race,race,0.0430000000000063,0.1340880324243743,17,dry,
NOR,PIA,McLaren,2024,São Paulo Grand Prix,Race,race,0.4620000000000033,0.0964556658287646,27,wet,
PER,VER,Red Bull Racing,2024,São Paulo Grand Prix,Race,race,-1.5165000000000006,0.1589970340433543,16,dry,
PER,VER,Red Bull Racing,2024,São Paulo Grand Prix,Race,race,-0.9299999999999996,0.2725281802107972,26,wet,
ALO,STR,Aston Martin,2024,São Paulo Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,COL,Williams,2024,São Paulo Grand Prix,Race,race,,,0,,missing_lap_time_data
ALO,STR,Aston Martin,2024,São Paulo Grand Prix,Qualifying,qualifying,,,1,dry,insufficient_matched_pairs
ALO,STR,Aston Martin,2024,São Paulo Grand Prix,Qualifying,qualifying,,,2,wet,insufficient_matched_pairs
BEA,HUL,Haas F1 Team,2024,São Paulo Grand Prix,Qualifying,qualifying,-1.194499999999998,1.2145940600128002,4,wet,
BOT,ZHO,Kick Sauber,2024,São Paulo Grand Prix,Qualifying,qualifying,1.7465000000000046,0.9119913525329332,4,wet,
GAS,OCO,Alpine,2024,São Paulo Grand Prix,Qualifying,qualifying,,,1,dry,insufficient_matched_pairs
GAS,OCO,Alpine,2024,São Paulo Grand Prix,Qualifying,qualifying,,,2,wet,insufficient_matched_pairs
LAW,TSU,RB,2024,São Paulo Grand Prix,Qualifying,qualifying,-1.9350000000000025,0.7516379495629723,3,wet,
LEC,SAI,Ferrari,2024,São Paulo Grand Prix,Qualifying,qualifying,,,1,dry,insufficient_matched_pairs
LEC,SAI,Ferrari,2024,São Paulo Grand Prix,Qualifying,qualifying,,,2,wet,insufficient_matched_pairs
NOR,PIA,McLaren,2024,São Paulo Grand Prix,Qualifying,qualifying,0.5280000000000058,0.668435449519377,3,wet,
PER,VER,Red Bull Racing,2024,São Paulo Grand Prix,Qualifying,qualifying,,,1,dry,insufficient_matched_pairs
PER,VER,Red Bull Racing,2024,São Paulo Grand Prix,Qualifying,qualifying,,,2,wet,insufficient_matched_pairs
HAM,RUS,Mercedes,2024,São Paulo Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,COL,Williams,2024,São Paulo Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,COL,Williams,2024,Las Vegas Grand Prix,Race,race,1.0489999999999924,0.6357378638838305,17,dry,
ALO,STR,Aston Martin,2024,Las Vegas Grand Prix,Race,race,-0.2109999999999985,0.1993221422607023,26,dry,
BOT,ZHO,Kick Sauber,2024,Las Vegas Grand Prix,Race,race,-0.1604999999999989,0.340993559222798,26,dry,
HAM,RUS,Mercedes,2024,Las Vegas Grand Prix,Race,race,0.1290000000000049,0.1483752577659662,33,dry,
HUL,MAG,Haas F1 Team,2024,Las Vegas Grand Prix,Race,race,0.3445000000000036,0.5011499082165999,24,dry,
LAW,TSU,RB,2024,Las Vegas Grand Prix,Race,race,-0.4210000000000065,0.2304332516336541,27,dry,
LEC,SAI,Ferrari,2024,Las Vegas Grand Prix,Race,race,0.0459999999999993,0.158202181495643,32,dry,
NOR,PIA,McLaren,2024,Las Vegas Grand Prix,Race,race,0.402000000000001,0.2125465600667217,27,dry,
PER,VER,Red Bull Racing,2024,Las Vegas Grand Prix,Race,race,0.0369999999999919,0.5174297014667432,29,dry,
GAS,OCO,Alpine,2024,Las Vegas Grand Prix,Race,race,,,0,,insufficient_matched_pairs
BOT,ZHO,Kick Sauber,2024,Las Vegas Grand Prix,Qualifying,qualifying,-0.0429999999999921,0.137111636329011,3,dry,
GAS,OCO,Alpine,2024,Las Vegas Grand Prix,Qualifying,qualifying,0.4414999999999978,0.1269708726923705,4,dry,
HAM,RUS,Mercedes,2024,Las Vegas Grand Prix,Qualifying,qualifying,0.064,0.684029765594463,4,dry,
HUL,MAG,Haas F1 Team,2024,Las Vegas Grand Prix,Qualifying,qualifying,0.1829999999999927,0.0650134385045613,3,dry,
LAW,TSU,RB,2024,Las Vegas Grand Prix,Qualifying,qualifying,-0.5900000000000034,0.1088549792959364,3,dry,
LEC,SAI,Ferrari,2024,Las Vegas Grand Prix,Qualifying,qualifying,-0.3730000000000046,0.3277980307826466,3,dry,
NOR,PIA,McLaren,2024,Las Vegas Grand Prix,Qualifying,qualifying,-0.0249999999999985,0.0997147900532092,4,dry,
PER,VER,Red Bull Racing,2024,Las Vegas Grand Prix,Qualifying,qualifying,-0.8119999999999976,0.1318045915981865,3,dry,
ALO,STR,Aston Martin,2024,Las Vegas Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,COL,Williams,2024,Las Vegas Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BOT,ZHO,Kick Sauber,2024,Qatar Grand Prix,Race,race,-0.1525000000000034,0.084194291210405,18,dry,
HAM,RUS,Mercedes,2024,Qatar Grand Prix,Race,race,-0.5349999999999966,0.0995065677833969,24,dry,
HUL,MAG,Haas F1 Team,2024,Qatar Grand Prix,Race,race,-2.6714999999999947,0.1621069435616518,14,dry,
LAW,TSU,RB,2024,Qatar Grand Prix,Race,race,0.0534999999999996,0.0658018315153991,40,dry,
LEC,SAI,Ferrari,2024,Qatar Grand Prix,Race,race,0.2044999999999959,0.0480547230499486,36,dry,
NOR,PIA,McLaren,2024,Qatar Grand Prix,Race,race,0.3569999999999993,0.063001157265694,26,dry,
PER,VER,Red Bull Racing,2024,Qatar Grand Prix,Race,race,-0.8430000000000035,0.0407198368011097,23,dry,
GAS,OCO,Alpine,2024,Qatar Grand Prix,Race,race,,,0,,missing_lap_time_data
ALO,STR,Aston Martin,2024,Qatar Grand Prix,Race,race,,,0,,no_compound_overlap
ALB,COL,Williams,2024,Qatar Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,COL,Williams,2024,Qatar Grand Prix,Qualifying,qualifying,0.3980000000000103,0.1651639597418189,3,dry,
ALO,STR,Aston Martin,2024,Qatar Grand Prix,Qualifying,qualifying,0.4029999999999916,0.3640372987289419,3,dry,
BOT,ZHO,Kick Sauber,2024,Qatar Grand Prix,Qualifying,qualifying,0.0884999999999962,0.2053353630705768,6,dry,
HAM,RUS,Mercedes,2024,Qatar Grand Prix,Qualifying,qualifying,-0.3639999999999901,0.1196093007413022,5,dry,
HUL,MAG,Haas F1 Team,2024,Qatar Grand Prix,Qualifying,qualifying,0.1500000000000056,0.4760759207030673,3,dry,
LAW,TSU,RB,2024,Qatar Grand Prix,Qualifying,qualifying,-0.0519999999999925,0.0381726807226517,3,dry,
LEC,SAI,Ferrari,2024,Qatar Grand Prix,Qualifying,qualifying,0.1889999999999929,0.0487402218421835,5,dry,
NOR,PIA,McLaren,2024,Qatar Grand Prix,Qualifying,qualifying,0.137999999999991,0.1360857282614015,3,dry,
PER,VER,Red Bull Racing,2024,Qatar Grand Prix,Qualifying,qualifying,-0.9050000000000012,0.2917546514035634,3,dry,
GAS,OCO,Alpine,2024,Qatar Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,COL,Williams,2024,Abu Dhabi Grand Prix,Race,race,0.1579999999999941,0.1138438906372894,18,dry,
ALO,STR,Aston Martin,2024,Abu Dhabi Grand Prix,Race,race,0.4509999999999934,0.0452361167349407,37,dry,
BOT,ZHO,Kick Sauber,2024,Abu Dhabi Grand Prix,Race,race,0.2049999999999983,0.0670943710726122,19,dry,
DOO,GAS,Alpine,2024,Abu Dhabi Grand Prix,Race,race,-0.4320000000000021,0.0880375667380549,32,dry,
HAM,RUS,Mercedes,2024,Abu Dhabi Grand Prix,Race,race,-1.100999999999999,1.1459079175197413,39,dry,
HUL,MAG,Haas F1 Team,2024,Abu Dhabi Grand Prix,Race,race,0.3105000000000046,0.1117544911056467,22,dry,
LAW,TSU,RB,2024,Abu Dhabi Grand Prix,Race,race,0.2939999999999969,0.0530658083045105,35,dry,
LEC,SAI,Ferrari,2024,Abu Dhabi Grand Prix,Race,race,-0.4269999999999925,0.047508256476463,39,dry,
NOR,PIA,McLaren,2024,Abu Dhabi Grand Prix,Race,race,1.6315000000000026,0.1574326884588944,24,dry,
PER,VER,Red Bull Racing,2024,Abu Dhabi Grand Prix,Race,race,,,0,,missing_lap_time_data
ALO,STR,Aston Martin,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,0.2984999999999971,0.1655758016433579,4,dry,
HUL,MAG,Haas F1 Team,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,0.6599999999999966,0.3667328089893013,3,dry,
LAW,TSU,RB,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.092499999999994,0.0904045125734513,4,dry,
LEC,SAI,Ferrari,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.2220000000000084,0.1191368145099194,3,dry,
NOR,PIA,McLaren,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,0.100999999999999,0.0623865215336548,3,dry,
PER,VER,Red Bull Racing,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.7340000000000089,0.2215239630609114,3,dry,
DOO,GAS,Alpine,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BOT,ZHO,Kick Sauber,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
HAM,RUS,Mercedes,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,COL,Williams,2024,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2025,Australian Grand Prix,Race,race,0.3840000000000003,0.2399119115953293,13,dry,
ALO,STR,Aston Martin,2025,Australian Grand Prix,Race,race,0.3039999999999949,0.1487208674410319,10,wet,
ANT,RUS,Mercedes,2025,Australian Grand Prix,Race,race,-0.5154999999999959,0.4027014591980523,16,dry,
ANT,RUS,Mercedes,2025,Australian Grand Prix,Race,race,-0.3950000000000031,0.265303838507336,8,wet,
BEA,OCO,Haas F1 Team,2025,Australian Grand Prix,Race,race,0.0345000000000013,0.1967026605327457,16,dry,
BEA,OCO,Haas F1 Team,2025,Australian Grand Prix,Race,race,0.2099999999999937,0.2171977203396046,9,wet,
BOR,HUL,Kick Sauber,2025,Australian Grand Prix,Race,race,-0.0809999999999888,0.1948442439241949,15,dry,
BOR,HUL,Kick Sauber,2025,Australian Grand Prix,Race,race,-0.0174999999999982,0.2058478028275473,10,wet,
HAM,LEC,Ferrari,2025,Australian Grand Prix,Race,race,-0.394999999999996,0.1596897046674467,16,dry,
HAM,LEC,Ferrari,2025,Australian Grand Prix,Race,race,-0.5849999999999937,0.2209165118074889,9,wet,
LAW,VER,Red Bull Racing,2025,Australian Grand Prix,Race,race,-2.5970000000000013,0.5321185629206686,12,dry,
LAW,VER,Red Bull Racing,2025,Australian Grand Prix,Race,race,-1.9359999999999928,0.4842734078064893,9,wet,
NOR,PIA,McLaren,2025,Australian Grand Prix,Race,race,0.4205000000000041,0.2392915554010128,18,dry,
NOR,PIA,McLaren,2025,Australian Grand Prix,Race,race,-0.0734999999999956,0.1319504440450402,10,wet,
DOO,GAS,Alpine,2025,Australian Grand Prix,Race,race,,,0,,missing_lap_time_data
HAD,TSU,Racing Bulls,2025,Australian Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAI,Williams,2025,Australian Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAI,Williams,2025,Australian Grand Prix,Qualifying,qualifying,0.3250000000000028,0.4201886554277171,3,dry,
ALO,STR,Aston Martin,2025,Australian Grand Prix,Qualifying,qualifying,0.4039999999999963,0.0982107789812658,3,dry,
DOO,GAS,Alpine,2025,Australian Grand Prix,Qualifying,qualifying,-0.0734999999999956,0.2399201955859526,4,dry,
HAD,TSU,Racing Bulls,2025,Australian Grand Prix,Qualifying,qualifying,-0.1290000000000049,0.1682914979054682,3,dry,
HAM,LEC,Ferrari,2025,Australian Grand Prix,Qualifying,qualifying,-0.2349999999999994,0.1780796688211431,3,dry,
NOR,PIA,McLaren,2025,Australian Grand Prix,Qualifying,qualifying,0.0840000000000031,0.0674628248202866,3,dry,
BEA,OCO,Haas F1 Team,2025,Australian Grand Prix,Qualifying,qualifying,,,0,,missing_lap_time_data
BOR,HUL,Kick Sauber,2025,Australian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ANT,RUS,Mercedes,2025,Australian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
LAW,VER,Red Bull Racing,2025,Australian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2025,Chinese Grand Prix,Race,race,0.4074999999999988,0.0826808123114091,38,dry,
ANT,RUS,Mercedes,2025,Chinese Grand Prix,Race,race,-0.757000000000005,0.0457497429799626,42,dry,
BEA,OCO,Haas F1 Team,2025,Chinese Grand Prix,Race,race,-1.061,0.1271866478935674,22,dry,
BOR,HUL,Kick Sauber,2025,Chinese Grand Prix,Race,race,-1.285499999999999,0.2260315737946841,24,dry,
DOO,GAS,Alpine,2025,Chinese Grand Prix,Race,race,-0.0899999999999892,0.1011208721371702,45,dry,
HAD,TSU,Racing Bulls,2025,Chinese Grand Prix,Race,race,0.0030000000000072,0.0955565463340836,32,dry,
HAM,LEC,Ferrari,2025,Chinese Grand Prix,Race,race,-0.1099999999999994,0.0847478187553164,30,dry,
LAW,VER,Red Bull Racing,2025,Chinese Grand Prix,Race,race,0.2905000000000015,0.4399241207708853,24,dry,
NOR,PIA,McLaren,2025,Chinese Grand Prix,Race,race,-0.0250000000000056,0.1080676494278147,45,dry,
ALO,STR,Aston Martin,2025,Chinese Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2025,Chinese Grand Prix,Qualifying,qualifying,0.5414999999999992,0.2262197701399062,4,dry,
ALO,STR,Aston Martin,2025,Chinese Grand Prix,Qualifying,qualifying,0.1069999999999993,0.1169607618126886,5,dry,
ANT,RUS,Mercedes,2025,Chinese Grand Prix,Qualifying,qualifying,-0.3314999999999983,0.1104369647941456,4,dry,
BOR,HUL,Kick Sauber,2025,Chinese Grand Prix,Qualifying,qualifying,-0.23599999999999,0.0606885182488955,3,dry,
HAD,TSU,Racing Bulls,2025,Chinese Grand Prix,Qualifying,qualifying,0.007000000000005,0.2199337785469686,3,dry,
HAM,LEC,Ferrari,2025,Chinese Grand Prix,Qualifying,qualifying,-0.0145000000000052,0.0566154794403636,4,dry,
NOR,PIA,McLaren,2025,Chinese Grand Prix,Qualifying,qualifying,-0.0060000000000002,0.1976779058328325,3,dry,
DOO,GAS,Alpine,2025,Chinese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BEA,OCO,Haas F1 Team,2025,Chinese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
LAW,VER,Red Bull Racing,2025,Chinese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2025,Japanese Grand Prix,Race,race,0.5640000000000072,0.0717018968089836,19,dry,
ALO,STR,Aston Martin,2025,Japanese Grand Prix,Race,race,-1.3760000000000048,1.3631836335221692,33,dry,
ANT,RUS,Mercedes,2025,Japanese Grand Prix,Race,race,0.3764999999999929,0.3039316563484824,28,dry,
BEA,OCO,Haas F1 Team,2025,Japanese Grand Prix,Race,race,1.198999999999998,1.5574405022260005,37,dry,
BOR,HUL,Kick Sauber,2025,Japanese Grand Prix,Race,race,-1.2099999999999935,0.9200224574961724,43,dry,
DOO,GAS,Alpine,2025,Japanese Grand Prix,Race,race,-1.0860000000000127,0.0814814074728928,23,dry,
HAD,LAW,Racing Bulls,2025,Japanese Grand Prix,Race,race,0.6975000000000051,0.0555103967121754,20,dry,
HAM,LEC,Ferrari,2025,Japanese Grand Prix,Race,race,-1.3924999999999983,0.5866667197820667,38,dry,
NOR,PIA,McLaren,2025,Japanese Grand Prix,Race,race,0.0370000000000061,0.0530151261183779,40,dry,
TSU,VER,Red Bull Racing,2025,Japanese Grand Prix,Race,race,-0.7805000000000035,0.073994170818146,40,dry,
ALB,SAI,Williams,2025,Japanese Grand Prix,Qualifying,qualifying,0.3079999999999998,0.1791079442674137,4,dry,
ANT,RUS,Mercedes,2025,Japanese Grand Prix,Qualifying,qualifying,-0.5019999999999953,0.3029621430544134,3,dry,
BEA,OCO,Haas F1 Team,2025,Japanese Grand Prix,Qualifying,qualifying,0.4680000000000035,0.1022302333784681,3,dry,
BOR,HUL,Kick Sauber,2025,Japanese Grand Prix,Qualifying,qualifying,0.0889999999999986,0.0761021223950638,3,dry,
HAD,LAW,Racing Bulls,2025,Japanese Grand Prix,Qualifying,qualifying,0.2034999999999982,0.1310187495379205,4,dry,
HAM,LEC,Ferrari,2025,Japanese Grand Prix,Qualifying,qualifying,-0.0740000000000051,0.1052351481749852,4,dry,
NOR,PIA,McLaren,2025,Japanese Grand Prix,Qualifying,qualifying,0.0319999999999964,0.3358086839723335,3,dry,
TSU,VER,Red Bull Racing,2025,Japanese Grand Prix,Qualifying,qualifying,-0.2939999999999969,0.2263175205239227,3,dry,
DOO,GAS,Alpine,2025,Japanese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2025,Japanese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2025,Bahrain Grand Prix,Race,race,0.4309999999999974,0.2626839426339558,27,dry,
ALO,STR,Aston Martin,2025,Bahrain Grand Prix,Race,race,-0.0780000000000029,0.1069644411132141,33,dry,
ANT,RUS,Mercedes,2025,Bahrain Grand Prix,Race,race,-0.2189999999999941,0.1428514649453695,23,dry,
BEA,OCO,Haas F1 Team,2025,Bahrain Grand Prix,Race,race,-1.0574999999999974,0.2772388597606077,16,dry,
BOR,HUL,Kick Sauber,2025,Bahrain Grand Prix,Race,race,-0.6595000000000013,0.5621277423651024,22,dry,
DOO,GAS,Alpine,2025,Bahrain Grand Prix,Race,race,-0.4455000000000026,0.067191255985291,40,dry,
HAD,LAW,Racing Bulls,2025,Bahrain Grand Prix,Race,race,0.9789999999999992,0.1244240356669547,21,dry,
HAM,LEC,Ferrari,2025,Bahrain Grand Prix,Race,race,-0.2575000000000003,0.0684867046693479,42,dry,
NOR,PIA,McLaren,2025,Bahrain Grand Prix,Race,race,-0.2910000000000039,0.0901033085183689,36,dry,
TSU,VER,Red Bull Racing,2025,Bahrain Grand Prix,Race,race,-0.9189999999999968,0.4971399977001575,15,dry,
ALO,STR,Aston Martin,2025,Bahrain Grand Prix,Qualifying,qualifying,0.7879999999999967,0.2133000083557572,3,dry,
ANT,RUS,Mercedes,2025,Bahrain Grand Prix,Qualifying,qualifying,-0.127999999999993,0.3115751139334178,4,dry,
DOO,GAS,Alpine,2025,Bahrain Grand Prix,Qualifying,qualifying,0.1040000000000063,0.2293185721797258,4,dry,
HAM,LEC,Ferrari,2025,Bahrain Grand Prix,Qualifying,qualifying,-0.0549999999999926,0.2555317480280142,3,dry,
NOR,PIA,McLaren,2025,Bahrain Grand Prix,Qualifying,qualifying,-0.1629999999999967,0.12570015852756,3,dry,
TSU,VER,Red Bull Racing,2025,Bahrain Grand Prix,Qualifying,qualifying,-0.2089999999999889,0.4614086279567734,3,dry,
BEA,OCO,Haas F1 Team,2025,Bahrain Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BOR,HUL,Kick Sauber,2025,Bahrain Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
HAD,LAW,Racing Bulls,2025,Bahrain Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2025,Bahrain Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2025,Saudi Arabian Grand Prix,Race,race,0.01400000000001,0.0379069388768727,37,dry,
ALO,STR,Aston Martin,2025,Saudi Arabian Grand Prix,Race,race,1.5165000000000006,0.1281830082474027,28,dry,
ANT,RUS,Mercedes,2025,Saudi Arabian Grand Prix,Race,race,-0.3900000000000005,0.0663193073567447,40,dry,
BEA,OCO,Haas F1 Team,2025,Saudi Arabian Grand Prix,Race,race,1.6229999999999976,0.110781037619468,26,dry,
BOR,HUL,Kick Sauber,2025,Saudi Arabian Grand Prix,Race,race,-0.1280000000000001,0.0783063254124447,27,dry,
HAD,LAW,Racing Bulls,2025,Saudi Arabian Grand Prix,Race,race,-0.7199999999999989,0.2705878914599721,32,dry,
HAM,LEC,Ferrari,2025,Saudi Arabian Grand Prix,Race,race,-0.6715000000000018,0.1350435889144955,32,dry,
NOR,PIA,McLaren,2025,Saudi Arabian Grand Prix,Race,race,-0.8669999999999973,0.3004405189541331,34,dry,
DOO,GAS,Alpine,2025,Saudi Arabian Grand Prix,Race,race,,,0,,missing_lap_time_data
TSU,VER,Red Bull Racing,2025,Saudi Arabian Grand Prix,Race,race,,,0,,teammate_dnf_no_matched_laps
ALB,SAI,Williams,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,0.0750000000000028,0.1196125305871958,5,dry,
ANT,RUS,Mercedes,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,-0.3419999999999987,0.0938788141741845,3,dry,
HAM,LEC,Ferrari,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,-0.2360000000000042,0.1339088620455465,3,dry,
NOR,PIA,McLaren,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,0.0959999999999894,0.0766560011839727,3,dry,
TSU,VER,Red Bull Racing,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,-0.6360000000000099,0.2610617608804396,3,dry,
DOO,GAS,Alpine,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BEA,OCO,Haas F1 Team,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BOR,HUL,Kick Sauber,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
HAD,LAW,Racing Bulls,2025,Saudi Arabian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2025,Miami Grand Prix,Race,race,0.0984999999999942,0.0318458724262732,38,dry,
ALB,SAI,Williams,2025,Miami Grand Prix,Race,race,,,1,wet,insufficient_matched_pairs
