year,race_name,session_name,session_kind,team,reference_driver_code,comparison_driver_code,raw_laps,reference_raw_laps,comparison_raw_laps,missing_lap_time_laps,pit_laps,deleted_laps,inaccurate_laps,lap1_laps,final_driver_laps,non_green_laps,sc_vsc_laps,large_position_change_laps,stint_outlier_laps,lap_level_weather_unreliable_laps,weather_mode_excluded_laps,non_quick_qualifying_laps,valid_laps,candidate_matched_pairs,matched_pair_rows,skip_reason
2025,Australian Grand Prix,Qualifying,qualifying,Racing Bulls,HAD,TSU,29,12,17,11,19,0,19,2,2,7,0,0,0,0,0,0,8,3,3,
2025,Australian Grand Prix,Qualifying,qualifying,Red Bull Racing,LAW,VER,24,7,17,9,18,0,18,2,2,6,0,0,0,0,0,0,5,1,0,insufficient_matched_pairs
2025,Australian Grand Prix,Qualifying,qualifying,Williams,ALB,SAI,40,20,20,10,22,0,22,2,2,8,0,0,0,0,0,4,12,3,3,
2025,Chinese Grand Prix,Race,race,Alpine,DOO,GAS,112,56,56,0,4,0,6,2,2,8,0,1,7,0,0,0,93,45,45,
2025,Chinese Grand Prix,Race,race,Aston Martin,ALO,STR,60,4,56,0,3,0,5,2,2,7,0,2,1,0,0,0,48,0,0,insufficient_matched_pairs
2025,Chinese Grand Prix,Race,race,Ferrari,HAM,LEC,112,56,56,0,6,0,8,2,2,6,0,2,5,0,0,0,93,30,30,
2025,Chinese Grand Prix,Race,race,Haas F1 Team,BEA,OCO,112,56,56,0,4,0,6,2,2,8,0,3,8,0,0,0,91,22,22,
2025,Chinese Grand Prix,Race,race,Kick Sauber,BOR,HUL,110,55,55,0,6,0,7,2,2,7,0,1,11,0,0,0,87,24,24,
2025,Chinese Grand Prix,Race,race,McLaren,NOR,PIA,112,56,56,0,4,0,6,2,2,6,0,1,5,0,0,0,96,45,45,
2025,Chinese Grand Prix,Race,race,Mercedes,ANT,RUS,112,56,56,0,4,0,6,2,2,6,0,2,9,0,0,0,90,42,42,
2025,Chinese Grand Prix,Race,race,Racing Bulls,HAD,TSU,111,56,55,0,10,0,12,2,2,8,0,6,9,0,0,0,82,32,32,
2025,Chinese Grand Prix,Race,race,Red Bull Racing,LAW,VER,112,56,56,0,7,0,8,2,2,7,0,2,11,0,0,0,87,24,24,
2025,Chinese Grand Prix,Race,race,Williams,ALB,SAI,112,56,56,0,4,0,6,2,2,8,0,4,9,0,0,0,90,38,38,
2025,Chinese Grand Prix,Qualifying,qualifying,Alpine,DOO,GAS,17,8,9,6,12,0,12,2,2,4,0,0,0,0,0,0,4,2,0,insufficient_matched_pairs
2025,Chinese Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,30,15,15,8,20,0,20,2,2,6,0,0,0,0,0,0,10,5,5,
2025,Chinese Grand Prix,Qualifying,qualifying,Ferrari,HAM,LEC,42,21,21,14,24,0,24,2,2,6,0,0,0,0,0,4,12,4,4,
2025,Chinese Grand Prix,Qualifying,qualifying,Haas F1 Team,BEA,OCO,23,8,15,8,16,0,16,2,2,5,0,0,0,0,0,0,5,1,0,insufficient_matched_pairs
2025,Chinese Grand Prix,Qualifying,qualifying,Kick Sauber,BOR,HUL,24,9,15,8,16,0,16,2,2,3,0,0,0,0,0,0,8,3,3,
2025,Chinese Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,37,17,20,11,22,0,22,2,2,8,0,0,1,0,0,4,9,3,3,
2025,Chinese Grand Prix,Qualifying,qualifying,Mercedes,ANT,RUS,44,22,22,13,24,0,25,2,2,9,0,0,1,0,0,5,14,4,4,
2025,Chinese Grand Prix,Qualifying,qualifying,Racing Bulls,HAD,TSU,39,20,19,15,28,0,28,2,2,7,0,0,0,0,0,0,11,3,3,
2025,Chinese Grand Prix,Qualifying,qualifying,Red Bull Racing,LAW,VER,23,8,15,8,16,0,16,2,2,4,0,0,0,0,0,0,7,1,0,insufficient_matched_pairs
2025,Chinese Grand Prix,Qualifying,qualifying,Williams,ALB,SAI,35,20,15,12,24,0,24,2,2,9,0,0,0,0,0,0,11,4,4,
2025,Japanese Grand Prix,Race,race,Alpine,DOO,GAS,106,53,53,0,4,0,6,2,2,0,0,1,9,0,0,0,90,23,23,
2025,Japanese Grand Prix,Race,race,Aston Martin,ALO,STR,105,53,52,0,6,0,8,2,2,0,0,1,9,0,0,0,86,33,33,
2025,Japanese Grand Prix,Race,race,Ferrari,HAM,LEC,106,53,53,0,4,0,6,2,2,0,0,3,9,0,0,0,88,38,38,
2025,Japanese Grand Prix,Race,race,Haas F1 Team,BEA,OCO,106,53,53,0,4,0,6,2,2,0,0,3,12,0,0,0,86,37,37,
2025,Japanese Grand Prix,Race,race,Kick Sauber,BOR,HUL,106,53,53,0,4,0,6,2,2,0,0,2,5,0,0,0,92,43,43,
2025,Japanese Grand Prix,Race,race,McLaren,NOR,PIA,106,53,53,0,4,0,6,2,2,0,0,2,11,0,0,0,87,40,40,
2025,Japanese Grand Prix,Race,race,Mercedes,ANT,RUS,106,53,53,0,4,0,6,2,2,0,0,3,10,0,0,0,87,28,28,
2025,Japanese Grand Prix,Race,race,Racing Bulls,HAD,LAW,106,53,53,0,4,0,6,2,2,0,0,4,11,0,0,0,86,20,20,
2025,Japanese Grand Prix,Race,race,Red Bull Racing,TSU,VER,106,53,53,0,4,0,6,2,2,0,0,2,10,0,0,0,88,40,40,
2025,Japanese Grand Prix,Race,race,Williams,ALB,SAI,106,53,53,0,4,0,6,2,2,0,0,5,7,0,0,0,89,19,19,
2025,Japanese Grand Prix,Qualifying,qualifying,Alpine,DOO,GAS,21,9,12,7,14,0,14,2,2,0,0,0,0,0,0,0,7,2,0,insufficient_matched_pairs
2025,Japanese Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,17,12,5,7,12,0,12,2,2,1,0,0,0,0,0,0,5,1,0,insufficient_matched_pairs
2025,Japanese Grand Prix,Qualifying,qualifying,Ferrari,HAM,LEC,44,23,21,16,28,0,28,2,2,0,0,0,0,0,0,2,14,4,4,
2025,Japanese Grand Prix,Qualifying,qualifying,Haas F1 Team,BEA,OCO,30,21,9,11,20,0,20,2,2,0,0,0,0,0,0,0,10,3,3,
2025,Japanese Grand Prix,Qualifying,qualifying,Kick Sauber,BOR,HUL,18,9,9,4,12,0,12,2,2,0,0,0,0,0,0,0,6,3,3,
2025,Japanese Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,33,15,18,11,20,0,20,2,2,1,0,0,0,0,0,2,11,3,3,
2025,Japanese Grand Prix,Qualifying,qualifying,Mercedes,ANT,RUS,35,18,17,16,24,0,24,2,2,2,0,0,0,0,0,0,11,3,3,
2025,Japanese Grand Prix,Qualifying,qualifying,Racing Bulls,HAD,LAW,30,18,12,12,20,0,20,2,2,1,0,0,0,0,0,0,10,4,4,
2025,Japanese Grand Prix,Qualifying,qualifying,Red Bull Racing,TSU,VER,29,12,17,10,20,0,20,2,2,0,0,0,0,0,0,0,9,3,3,
2025,Japanese Grand Prix,Qualifying,qualifying,Williams,ALB,SAI,35,20,15,13,22,0,22,2,2,2,0,0,0,0,0,2,11,4,4,
2025,Bahrain Grand Prix,Race,race,Alpine,DOO,GAS,114,57,57,0,8,0,18,2,2,8,8,6,7,0,0,0,87,40,40,
2025,Bahrain Grand Prix,Race,race,Aston Martin,ALO,STR,114,57,57,2,8,0,14,2,2,8,8,7,7,0,0,0,88,33,33,
2025,Bahrain Grand Prix,Race,race,Ferrari,HAM,LEC,114,57,57,2,8,0,14,2,2,8,8,3,8,0,0,0,91,42,42,
2025,Bahrain Grand Prix,Race,race,Haas F1 Team,BEA,OCO,114,57,57,0,8,0,16,2,2,8,8,7,9,0,0,0,86,16,16,
2025,Bahrain Grand Prix,Race,race,Kick Sauber,BOR,HUL,114,57,57,1,8,0,16,2,2,8,8,6,10,0,0,0,85,22,22,
2025,Bahrain Grand Prix,Race,race,McLaren,NOR,PIA,114,57,57,2,8,0,14,2,2,8,8,3,10,0,0,0,87,36,36,
2025,Bahrain Grand Prix,Race,race,Mercedes,ANT,RUS,114,57,57,2,10,0,36,2,2,8,8,3,9,0,0,0,69,23,23,
2025,Bahrain Grand Prix,Race,race,Racing Bulls,HAD,LAW,114,57,57,1,8,0,16,2,2,8,8,6,6,0,0,0,89,21,21,
2025,Bahrain Grand Prix,Race,race,Red Bull Racing,TSU,VER,114,57,57,1,8,0,16,2,2,8,8,9,15,0,0,0,78,15,15,
2025,Bahrain Grand Prix,Race,race,Williams,ALB,SAI,102,57,45,2,10,0,16,2,2,8,8,10,9,0,0,0,73,27,27,
2025,Bahrain Grand Prix,Qualifying,qualifying,Alpine,DOO,GAS,32,13,19,13,22,0,22,2,2,4,0,0,0,0,0,0,10,4,4,
2025,Bahrain Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,24,15,9,9,17,0,17,2,2,2,0,0,0,0,0,0,7,3,3,
2025,Bahrain Grand Prix,Qualifying,qualifying,Ferrari,HAM,LEC,34,18,16,14,24,0,24,2,2,5,0,0,0,0,0,0,10,3,3,
2025,Bahrain Grand Prix,Qualifying,qualifying,Haas F1 Team,BEA,OCO,14,6,8,6,10,0,10,2,2,3,0,0,0,0,0,0,4,2,0,insufficient_matched_pairs
2025,Bahrain Grand Prix,Qualifying,qualifying,Kick Sauber,BOR,HUL,23,6,17,9,16,0,16,2,2,4,0,0,0,0,0,0,7,2,0,insufficient_matched_pairs
2025,Bahrain Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,33,18,15,14,24,0,24,2,2,5,0,0,0,0,0,0,9,3,3,
2025,Bahrain Grand Prix,Qualifying,qualifying,Mercedes,ANT,RUS,40,20,20,15,28,0,28,2,2,7,0,0,0,0,0,0,12,4,4,
2025,Bahrain Grand Prix,Qualifying,qualifying,Racing Bulls,HAD,LAW,18,12,6,7,13,0,13,2,2,1,0,0,0,0,0,0,5,2,0,insufficient_matched_pairs
2025,Bahrain Grand Prix,Qualifying,qualifying,Red Bull Racing,TSU,VER,34,17,17,16,25,0,25,2,2,5,0,0,0,0,0,0,9,3,3,
2025,Bahrain Grand Prix,Qualifying,qualifying,Williams,ALB,SAI,25,6,19,10,17,0,17,2,2,3,0,0,0,0,0,0,8,2,0,insufficient_matched_pairs
2025,Saudi Arabian Grand Prix,Race,race,Alpine,DOO,GAS,50,49,1,3,4,0,6,2,2,4,4,0,6,0,0,0,37,0,0,missing_lap_time_data
2025,Saudi Arabian Grand Prix,Race,race,Aston Martin,ALO,STR,99,50,49,4,4,0,10,2,2,6,6,2,6,0,0,0,81,28,28,
2025,Saudi Arabian Grand Prix,Race,race,Ferrari,HAM,LEC,100,50,50,4,4,0,10,2,2,6,6,1,7,0,0,0,81,32,32,
2025,Saudi Arabian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,100,50,50,4,4,0,8,2,2,6,6,1,5,0,0,0,86,26,26,
2025,Saudi Arabian Grand Prix,Race,race,Kick Sauber,BOR,HUL,98,49,49,4,4,0,8,2,2,6,6,1,6,0,0,0,83,27,27,
2025,Saudi Arabian Grand Prix,Race,race,McLaren,NOR,PIA,100,50,50,4,4,0,10,2,2,6,6,2,8,0,0,0,80,34,34,
2025,Saudi Arabian Grand Prix,Race,race,Mercedes,ANT,RUS,100,50,50,4,4,0,10,2,2,6,6,2,5,0,0,0,83,40,40,
2025,Saudi Arabian Grand Prix,Race,race,Racing Bulls,HAD,LAW,100,50,50,4,4,0,10,2,2,6,6,1,8,0,0,0,80,32,32,
2025,Saudi Arabian Grand Prix,Race,race,Red Bull Racing,TSU,VER,51,1,50,2,3,0,6,2,2,4,4,1,3,0,0,0,41,0,0,teammate_dnf_no_matched_laps
2025,Saudi Arabian Grand Prix,Race,race,Williams,ALB,SAI,100,50,50,4,4,0,10,2,2,6,6,2,9,0,0,0,79,37,37,
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,Alpine,DOO,GAS,31,9,22,11,18,0,18,2,2,5,0,0,0,0,0,4,8,2,0,insufficient_matched_pairs
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,23,14,9,6,16,0,16,2,2,3,0,0,0,0,0,0,6,2,0,insufficient_matched_pairs
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,Ferrari,HAM,LEC,39,20,19,17,28,0,28,2,2,9,0,0,0,0,0,0,10,3,3,
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,Haas F1 Team,BEA,OCO,24,15,9,8,16,0,16,2,2,3,0,0,0,0,0,0,6,2,0,insufficient_matched_pairs
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,Kick Sauber,BOR,HUL,16,8,8,5,12,0,12,2,2,2,0,0,0,0,0,0,4,2,0,insufficient_matched_pairs
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,28,10,18,10,17,0,17,2,2,7,0,0,0,0,0,2,8,3,3,
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,Mercedes,ANT,RUS,33,17,16,14,24,0,24,2,2,8,0,0,0,0,0,0,9,3,3,
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,Racing Bulls,HAD,LAW,23,12,11,8,16,0,16,2,2,4,0,0,0,0,0,0,6,2,0,insufficient_matched_pairs
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,Red Bull Racing,TSU,VER,35,16,19,13,24,0,24,2,2,6,0,0,0,0,0,0,10,3,3,
2025,Saudi Arabian Grand Prix,Qualifying,qualifying,Williams,ALB,SAI,37,14,23,12,22,0,22,2,2,5,0,0,1,0,0,3,12,5,5,
2025,Miami Grand Prix,Race,race,Alpine,DOO,GAS,58,1,57,1,3,0,8,2,2,8,6,0,6,3,0,0,44,0,0,missing_lap_time_data
2025,Miami Grand Prix,Race,race,Aston Martin,ALO,STR,112,56,56,0,4,0,16,2,2,14,12,1,6,3,0,0,88,22,22,
2025,Miami Grand Prix,Race,race,Ferrari,HAM,LEC,114,57,57,0,4,0,12,2,2,12,10,2,7,6,0,0,92,24,24,
2025,Miami Grand Prix,Race,race,Haas F1 Team,BEA,OCO,85,28,57,1,2,0,13,2,2,11,9,1,5,3,0,0,66,18,18,
2025,Miami Grand Prix,Race,race,Kick Sauber,BOR,HUL,87,31,56,1,4,0,17,2,2,13,11,1,6,5,0,0,64,19,19,
2025,Miami Grand Prix,Race,race,McLaren,NOR,PIA,114,57,57,0,4,0,14,2,2,14,12,0,10,2,0,0,87,40,40,
2025,Miami Grand Prix,Race,race,Mercedes,ANT,RUS,114,57,57,0,4,0,14,2,2,12,10,1,8,6,0,0,88,25,25,
2025,Miami Grand Prix,Race,race,Racing Bulls,HAD,LAW,93,57,36,0,5,0,17,2,2,14,12,1,3,4,0,0,71,20,20,
2025,Miami Grand Prix,Race,race,Red Bull Racing,TSU,VER,114,57,57,0,4,0,17,2,2,14,12,1,7,6,0,0,87,40,40,
2025,Miami Grand Prix,Race,race,Williams,ALB,SAI,114,57,57,0,4,0,16,2,2,12,10,1,9,6,0,0,85,39,39,
2025,Miami Grand Prix,Qualifying,qualifying,Alpine,DOO,GAS,24,15,9,8,16,0,16,2,2,0,0,0,0,0,0,0,8,3,3,
2025,Miami Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,18,9,9,6,12,0,12,2,2,0,0,0,0,0,0,0,6,3,3,
2025,Miami Grand Prix,Qualifying,qualifying,Ferrari,HAM,LEC,35,15,20,13,22,0,22,2,2,0,0,0,0,0,0,2,11,5,5,
2025,Miami Grand Prix,Qualifying,qualifying,Haas F1 Team,BEA,OCO,30,9,21,10,18,0,18,2,2,0,0,0,0,0,0,2,10,3,3,
2025,Miami Grand Prix,Qualifying,qualifying,Kick Sauber,BOR,HUL,24,15,9,8,16,0,16,2,2,0,0,0,0,0,0,0,8,3,3,
2025,Miami Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,37,21,16,12,22,0,22,2,2,0,0,0,0,0,0,3,12,3,3,
2025,Miami Grand Prix,Qualifying,qualifying,Mercedes,ANT,RUS,40,20,20,13,28,0,28,2,2,0,0,0,0,0,0,0,12,4,4,
2025,Miami Grand Prix,Qualifying,qualifying,Racing Bulls,HAD,LAW,27,13,14,11,20,0,20,2,2,0,0,0,0,0,0,0,7,3,3,
2025,Miami Grand Prix,Qualifying,qualifying,Red Bull Racing,TSU,VER,39,21,18,15,26,0,26,2,2,0,0,0,0,0,0,0,13,4,4,
2025,Miami Grand Prix,Qualifying,qualifying,Williams,ALB,SAI,40,20,20,16,28,0,28,2,2,0,0,0,0,0,0,0,12,3,3,
2025,Emilia Romagna Grand Prix,Race,race,Alpine,COL,GAS,126,63,63,0,8,0,29,2,2,24,23,7,10,0,0,0,83,24,24,
2025,Emilia Romagna Grand Prix,Race,race,Aston Martin,ALO,STR,126,63,63,0,8,0,30,2,2,26,24,5,10,0,0,0,82,35,35,
2025,Emilia Romagna Grand Prix,Race,race,Ferrari,HAM,LEC,126,63,63,0,8,0,26,2,2,24,22,2,11,0,0,0,86,30,30,
2025,Emilia Romagna Grand Prix,Race,race,Haas F1 Team,BEA,OCO,91,63,28,1,6,0,17,2,2,13,12,4,8,0,0,0,63,20,20,
2025,Emilia Romagna Grand Prix,Race,race,Kick Sauber,BOR,HUL,126,63,63,0,8,0,27,2,2,25,23,2,10,0,0,0,85,24,24,
2025,Emilia Romagna Grand Prix,Race,race,McLaren,NOR,PIA,126,63,63,0,8,0,27,2,2,22,22,1,10,0,0,0,87,26,26,
2025,Emilia Romagna Grand Prix,Race,race,Mercedes,ANT,RUS,108,45,63,1,6,0,19,2,2,16,15,2,11,0,0,0,76,21,21,
2025,Emilia Romagna Grand Prix,Race,race,Racing Bulls,HAD,LAW,126,63,63,0,8,0,26,2,2,24,22,2,11,0,0,0,86,25,25,
2025,Emilia Romagna Grand Prix,Race,race,Red Bull Racing,TSU,VER,126,63,63,0,7,0,24,2,2,23,22,0,11,0,0,0,88,26,26,
2025,Emilia Romagna Grand Prix,Race,race,Williams,ALB,SAI,126,63,63,0,8,0,26,2,2,24,22,2,9,0,0,0,88,26,26,
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,Alpine,COL,GAS,22,5,17,10,16,0,16,2,2,4,0,0,0,0,0,0,6,1,0,insufficient_matched_pairs
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,40,19,21,16,27,0,27,2,2,7,0,0,0,0,0,0,12,4,4,
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,Ferrari,HAM,LEC,28,14,14,12,20,0,20,2,2,8,0,0,0,0,0,0,8,4,4,
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,Haas F1 Team,BEA,OCO,17,8,9,6,11,0,11,2,2,3,0,0,0,0,0,0,4,2,0,insufficient_matched_pairs
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,Kick Sauber,BOR,HUL,24,15,9,8,16,0,16,2,2,3,0,0,0,0,0,0,8,3,3,
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,37,19,18,14,24,0,24,2,2,7,0,0,0,0,0,2,11,4,4,
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,Mercedes,ANT,RUS,30,13,17,12,21,0,21,2,2,7,0,0,0,0,0,0,9,3,3,
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,Racing Bulls,HAD,LAW,23,17,6,11,18,0,18,2,2,6,0,0,0,0,0,0,5,1,0,insufficient_matched_pairs
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,Red Bull Racing,TSU,VER,19,2,17,9,14,0,14,2,2,4,0,0,0,0,0,0,5,0,0,missing_lap_time_data
2025,Emilia Romagna Grand Prix,Qualifying,qualifying,Williams,ALB,SAI,41,20,21,18,28,0,28,2,2,9,0,0,0,0,0,0,13,4,4,
2025,Monaco Grand Prix,Race,race,Alpine,COL,GAS,84,76,8,1,7,0,13,2,2,14,8,1,2,0,0,0,64,3,0,insufficient_matched_pairs
2025,Monaco Grand Prix,Race,race,Aston Martin,ALO,STR,113,37,76,1,6,0,15,2,2,18,7,2,4,0,0,0,86,24,24,
2025,Monaco Grand Prix,Race,race,Ferrari,HAM,LEC,156,78,78,0,8,0,16,2,2,18,6,0,16,0,0,0,117,36,36,
2025,Monaco Grand Prix,Race,race,Haas F1 Team,BEA,OCO,153,76,77,0,8,0,14,2,2,18,7,2,6,0,0,0,122,21,21,
2025,Monaco Grand Prix,Race,race,Kick Sauber,BOR,HUL,152,76,76,0,10,0,16,2,2,18,7,3,12,0,0,0,113,20,20,
2025,Monaco Grand Prix,Race,race,McLaren,NOR,PIA,156,78,78,0,8,0,16,2,2,18,6,1,10,0,0,0,121,57,57,
2025,Monaco Grand Prix,Race,race,Mercedes,ANT,RUS,151,75,76,0,10,0,18,2,2,18,8,1,9,0,0,0,117,42,42,
2025,Monaco Grand Prix,Race,race,Racing Bulls,HAD,LAW,154,77,77,0,8,0,16,2,2,18,6,1,12,0,0,0,116,34,34,
2025,Monaco Grand Prix,Race,race,Red Bull Racing,TSU,VER,154,76,78,0,8,0,14,2,2,18,7,3,12,0,0,0,120,16,16,
2025,Monaco Grand Prix,Race,race,Williams,ALB,SAI,152,76,76,0,8,0,16,2,2,18,6,0,15,0,0,0,111,37,37,
2025,Monaco Grand Prix,Qualifying,qualifying,Alpine,COL,GAS,23,12,11,4,8,0,8,2,2,2,0,0,4,0,0,7,8,3,3,
2025,Monaco Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,41,30,11,6,16,0,16,2,2,4,0,0,1,0,0,13,11,3,3,
2025,Monaco Grand Prix,Qualifying,qualifying,Ferrari,HAM,LEC,55,28,27,10,22,0,22,2,2,4,0,0,2,0,0,14,19,5,5,
2025,Monaco Grand Prix,Qualifying,qualifying,Haas F1 Team,BEA,OCO,45,13,32,7,18,0,18,2,2,3,0,0,5,0,0,13,14,4,4,
2025,Monaco Grand Prix,Qualifying,qualifying,Kick Sauber,BOR,HUL,36,13,23,6,14,0,14,2,2,3,0,0,5,0,0,9,13,5,5,
2025,Monaco Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,56,27,29,10,24,0,24,2,2,4,0,0,7,0,0,12,20,3,3,
2025,Monaco Grand Prix,Qualifying,qualifying,Mercedes,ANT,RUS,24,11,13,3,8,0,8,2,2,4,0,0,0,0,0,10,5,2,0,insufficient_matched_pairs
2025,Monaco Grand Prix,Qualifying,qualifying,Racing Bulls,HAD,LAW,53,27,26,13,26,0,26,2,2,5,0,0,3,0,0,9,17,5,5,
2025,Monaco Grand Prix,Qualifying,qualifying,Red Bull Racing,TSU,VER,41,20,21,10,20,0,20,2,2,5,0,0,3,0,0,7,13,5,5,
2025,Monaco Grand Prix,Qualifying,qualifying,Williams,ALB,SAI,59,34,25,8,25,0,25,2,2,4,0,0,6,0,0,18,16,3,3,
2025,Spanish Grand Prix,Race,race,Alpine,COL,GAS,132,66,66,0,12,0,24,2,2,15,14,4,14,0,0,0,90,35,35,
2025,Spanish Grand Prix,Race,race,Aston Martin,ALO,,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,single_car_session
2025,Spanish Grand Prix,Race,race,Ferrari,HAM,LEC,132,66,66,0,12,0,22,2,2,12,12,3,12,0,0,0,97,32,32,
2025,Spanish Grand Prix,Race,race,Haas F1 Team,BEA,OCO,132,66,66,0,10,0,24,2,2,14,14,4,16,0,0,0,90,35,35,
2025,Spanish Grand Prix,Race,race,Kick Sauber,BOR,HUL,132,66,66,0,10,0,24,2,2,14,14,5,9,0,0,0,97,32,32,
2025,Spanish Grand Prix,Race,race,McLaren,NOR,PIA,132,66,66,0,12,0,22,2,2,12,12,0,9,0,0,0,100,46,46,
2025,Spanish Grand Prix,Race,race,Mercedes,ANT,RUS,120,54,66,1,10,0,17,2,2,7,7,2,8,0,0,0,94,35,35,
2025,Spanish Grand Prix,Race,race,Racing Bulls,HAD,LAW,132,66,66,0,10,0,24,2,2,14,14,3,13,0,0,0,93,39,39,
2025,Spanish Grand Prix,Race,race,Red Bull Racing,TSU,VER,132,66,66,0,17,0,27,2,2,13,13,4,8,0,0,0,95,33,33,
2025,Spanish Grand Prix,Race,race,Williams,ALB,SAI,93,27,66,0,10,0,17,2,2,7,7,5,9,0,0,0,66,19,19,
2025,Spanish Grand Prix,Qualifying,qualifying,Alpine,COL,GAS,25,7,18,10,17,0,17,2,2,0,0,0,0,0,0,0,8,2,0,insufficient_matched_pairs
2025,Spanish Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,29,14,15,11,21,0,21,2,2,0,0,0,0,0,0,0,8,2,0,insufficient_matched_pairs
2025,Spanish Grand Prix,Qualifying,qualifying,Ferrari,HAM,LEC,27,15,12,11,19,0,19,2,2,0,0,0,0,0,0,0,8,3,3,
2025,Spanish Grand Prix,Qualifying,qualifying,Haas F1 Team,BEA,OCO,24,15,9,8,16,0,16,2,2,0,0,0,0,0,0,0,8,3,3,
2025,Spanish Grand Prix,Qualifying,qualifying,Kick Sauber,BOR,HUL,18,12,6,6,12,0,12,2,2,0,0,0,0,0,0,0,6,2,0,insufficient_matched_pairs
2025,Spanish Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,29,15,14,12,20,0,20,2,2,0,0,0,0,0,0,0,9,3,3,
2025,Spanish Grand Prix,Qualifying,qualifying,Mercedes,ANT,RUS,30,18,12,12,20,0,20,2,2,0,0,0,0,0,0,0,10,3,3,
2025,Spanish Grand Prix,Qualifying,qualifying,Racing Bulls,HAD,LAW,27,15,12,10,18,0,18,2,2,0,0,0,0,0,0,0,9,4,4,
2025,Spanish Grand Prix,Qualifying,qualifying,Red Bull Racing,TSU,VER,18,6,12,7,12,0,12,2,2,0,0,0,0,0,0,0,6,1,0,insufficient_matched_pairs
2025,Spanish Grand Prix,Qualifying,qualifying,Williams,ALB,SAI,20,14,6,7,14,0,14,2,2,0,0,0,0,0,0,0,6,2,0,insufficient_matched_pairs
2025,Canadian Grand Prix,Race,race,Alpine,COL,GAS,138,69,69,0,13,0,14,2,2,12,8,1,11,0,0,0,109,48,48,
2025,Canadian Grand Prix,Race,race,Aston Martin,ALO,STR,139,70,69,0,17,0,19,2,2,12,9,4,16,0,0,0,104,43,43,
2025,Canadian Grand Prix,Race,race,Ferrari,HAM,LEC,140,70,70,0,16,0,19,2,2,13,9,3,14,0,0,0,105,47,47,
2025,Canadian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,138,69,69,0,12,0,14,2,2,12,8,1,9,0,0,0,111,43,43,
2025,Canadian Grand Prix,Race,race,Kick Sauber,BOR,HUL,139,69,70,0,13,0,15,2,2,12,9,2,10,0,0,0,111,51,51,
2025,Canadian Grand Prix,Race,race,McLaren,NOR,PIA,137,67,70,1,12,0,15,2,2,8,5,4,15,0,0,0,106,48,48,
2025,Canadian Grand Prix,Race,race,Mercedes,ANT,RUS,140,70,70,0,16,0,18,2,2,12,8,4,5,0,0,0,113,52,52,
2025,Canadian Grand Prix,Race,race,Racing Bulls,HAD,LAW,123,69,54,1,10,0,11,2,2,8,4,2,12,0,0,0,96,36,36,
2025,Canadian Grand Prix,Race,race,Red Bull Racing,TSU,VER,139,69,70,0,14,0,16,2,2,12,8,4,7,0,0,0,112,30,30,
2025,Canadian Grand Prix,Race,race,Williams,ALB,SAI,116,47,69,1,8,0,11,2,2,7,4,1,9,0,0,0,94,22,22,
2025,Canadian Grand Prix,Qualifying,qualifying,Alpine,COL,GAS,32,20,12,8,16,0,16,2,2,2,0,0,4,0,0,6,10,3,3,
2025,Canadian Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,39,27,12,8,18,0,18,2,2,2,0,0,2,0,0,10,11,1,0,insufficient_matched_pairs
2025,Canadian Grand Prix,Qualifying,qualifying,Ferrari,HAM,LEC,54,27,27,14,24,0,24,2,2,2,0,0,2,0,0,15,15,4,4,
