year,race_name,team,profile,practice_signal,n_sessions
2022,Mexico City Grand Prix,Williams,short_run,0.20000000000000004,3
2022,Miami Grand Prix,Alfa Romeo,balanced,0.6586666666666667,3
2022,Miami Grand Prix,Alfa Romeo,long_run,0.6222222222222223,3
2022,Miami Grand Prix,Alfa Romeo,short_run,0.43466666666666665,3
2022,Miami Grand Prix,AlphaTauri,balanced,0.33333333333333337,3
2022,Miami Grand Prix,AlphaTauri,long_run,0.376,3
2022,Miami Grand Prix,AlphaTauri,short_run,0.1697777777777778,3
2022,Miami Grand Prix,Alpine,balanced,0.5902222222222223,3
2022,Miami Grand Prix,Alpine,long_run,0.5537777777777778,3
2022,Miami Grand Prix,Alpine,short_run,0.6808888888888889,3
2022,Miami Grand Prix,Aston Martin,balanced,0.5706666666666667,3
2022,Miami Grand Prix,Aston Martin,long_run,0.4017777777777778,3
2022,Miami Grand Prix,Aston Martin,short_run,0.5315555555555556,3
2022,Miami Grand Prix,Ferrari,balanced,0.9333333333333332,3
2022,Miami Grand Prix,Ferrari,long_run,0.8666666666666668,3
2022,Miami Grand Prix,Ferrari,short_run,0.9031111111111111,3
2022,Miami Grand Prix,Haas F1 Team,balanced,0.2968888888888889,3
2022,Miami Grand Prix,Haas F1 Team,long_run,0.4906666666666667,3
2022,Miami Grand Prix,Haas F1 Team,short_run,0.44800000000000006,3
2022,Miami Grand Prix,McLaren,balanced,0.2311111111111111,3
2022,Miami Grand Prix,McLaren,long_run,0.2728888888888889,3
2022,Miami Grand Prix,McLaren,short_run,0.29066666666666674,3
2022,Miami Grand Prix,Mercedes,balanced,0.5955555555555556,3
2022,Miami Grand Prix,Mercedes,long_run,0.4462222222222222,3
2022,Miami Grand Prix,Mercedes,short_run,0.6462222222222223,3
2022,Miami Grand Prix,Red Bull Racing,balanced,0.6728888888888889,3
2022,Miami Grand Prix,Red Bull Racing,long_run,0.888888888888889,3
2022,Miami Grand Prix,Red Bull Racing,short_run,0.7777777777777778,3
2022,Miami Grand Prix,Williams,balanced,0.11733333333333333,3
2022,Miami Grand Prix,Williams,long_run,0.08088888888888893,3
2022,Miami Grand Prix,Williams,short_run,0.11733333333333333,3
2022,Monaco Grand Prix,Alfa Romeo,balanced,0.2604444444444445,3
2022,Monaco Grand Prix,Alfa Romeo,long_run,0.5031111111111113,3
2022,Monaco Grand Prix,Alfa Romeo,short_run,0.08888888888888888,3
2022,Monaco Grand Prix,AlphaTauri,balanced,0.6684444444444445,3
2022,Monaco Grand Prix,AlphaTauri,long_run,0.5937777777777778,3
2022,Monaco Grand Prix,AlphaTauri,short_run,0.5955555555555556,3
2022,Monaco Grand Prix,Alpine,balanced,0.3288888888888889,3
2022,Monaco Grand Prix,Alpine,long_run,0.26844444444444443,3
2022,Monaco Grand Prix,Alpine,short_run,0.576,3
2022,Monaco Grand Prix,Aston Martin,balanced,0.33155555555555555,3
2022,Monaco Grand Prix,Aston Martin,long_run,0.11111111111111116,3
2022,Monaco Grand Prix,Aston Martin,short_run,0.5031111111111112,3
2022,Monaco Grand Prix,Ferrari,balanced,0.9253333333333333,3
2022,Monaco Grand Prix,Ferrari,long_run,0.9635555555555555,3
2022,Monaco Grand Prix,Ferrari,short_run,0.9697777777777776,3
2022,Monaco Grand Prix,Haas F1 Team,balanced,0.4408888888888889,3
2022,Monaco Grand Prix,Haas F1 Team,long_run,0.40444444444444444,3
2022,Monaco Grand Prix,Haas F1 Team,short_run,0.3902222222222222,3
2022,Monaco Grand Prix,McLaren,balanced,0.41244444444444445,3
2022,Monaco Grand Prix,McLaren,long_run,0.376,3
2022,Monaco Grand Prix,McLaren,short_run,0.42044444444444445,3
2022,Monaco Grand Prix,Mercedes,balanced,0.5573333333333335,3
2022,Monaco Grand Prix,Mercedes,long_run,0.5955555555555556,3
2022,Monaco Grand Prix,Mercedes,short_run,0.6222222222222223,3
2022,Monaco Grand Prix,Red Bull Racing,balanced,0.9271111111111111,3
2022,Monaco Grand Prix,Red Bull Racing,long_run,0.9253333333333333,3
2022,Monaco Grand Prix,Red Bull Racing,short_run,0.7368888888888889,3
2022,Monaco Grand Prix,Williams,balanced,0.14755555555555558,3
2022,Monaco Grand Prix,Williams,long_run,0.2586666666666667,3
2022,Monaco Grand Prix,Williams,short_run,0.0968888888888889,3
2022,Singapore Grand Prix,Alfa Romeo,balanced,0.24296296296296294,2
2022,Singapore Grand Prix,Alfa Romeo,long_run,0.32296296296296295,2
2022,Singapore Grand Prix,Alfa Romeo,short_run,0.3037037037037037,2
2022,Singapore Grand Prix,AlphaTauri,balanced,0.45481481481481484,2
2022,Singapore Grand Prix,AlphaTauri,long_run,0.5762962962962963,2
2022,Singapore Grand Prix,AlphaTauri,short_run,0.5451851851851852,2
2022,Singapore Grand Prix,Alpine,balanced,0.7777777777777778,2
2022,Singapore Grand Prix,Alpine,long_run,0.5955555555555555,2
2022,Singapore Grand Prix,Alpine,short_run,0.677037037037037,2
2022,Singapore Grand Prix,Aston Martin,balanced,0.6162962962962965,2
2022,Singapore Grand Prix,Aston Martin,long_run,0.4844444444444445,2
2022,Singapore Grand Prix,Aston Martin,short_run,0.5155555555555557,2
2022,Singapore Grand Prix,Ferrari,balanced,0.9496296296296296,2
2022,Singapore Grand Prix,Ferrari,long_run,0.9496296296296296,2
2022,Singapore Grand Prix,Ferrari,short_run,0.8888888888888888,2
2022,Singapore Grand Prix,Haas F1 Team,balanced,0.362962962962963,2
2022,Singapore Grand Prix,Haas F1 Team,long_run,0.0,2
2022,Singapore Grand Prix,Haas F1 Team,short_run,0.32296296296296295,2
2022,Singapore Grand Prix,McLaren,balanced,0.20148148148148148,2
2022,Singapore Grand Prix,McLaren,long_run,0.5555555555555556,2
2022,Singapore Grand Prix,McLaren,short_run,0.10074074074074074,2
2022,Singapore Grand Prix,Mercedes,balanced,0.5362962962962963,2
2022,Singapore Grand Prix,Mercedes,long_run,0.4651851851851852,2
2022,Singapore Grand Prix,Mercedes,short_run,0.8992592592592592,2
2022,Singapore Grand Prix,Red Bull Racing,balanced,0.6355555555555555,2
2022,Singapore Grand Prix,Red Bull Racing,long_run,0.9392592592592592,2
2022,Singapore Grand Prix,Red Bull Racing,short_run,0.6355555555555555,2
2022,Singapore Grand Prix,Williams,balanced,0.2222222222222222,2
2022,Singapore Grand Prix,Williams,long_run,0.11111111111111116,2
2022,Singapore Grand Prix,Williams,short_run,0.11111111111111116,2
2022,Spanish Grand Prix,Alfa Romeo,balanced,0.5235555555555556,3
2022,Spanish Grand Prix,Alfa Romeo,long_run,0.5111111111111112,3
2022,Spanish Grand Prix,Alfa Romeo,short_run,0.648,3
2022,Spanish Grand Prix,AlphaTauri,balanced,0.6204444444444445,3
2022,Spanish Grand Prix,AlphaTauri,long_run,0.3591111111111111,3
2022,Spanish Grand Prix,AlphaTauri,short_run,0.392,3
2022,Spanish Grand Prix,Alpine,balanced,0.6853333333333333,3
2022,Spanish Grand Prix,Alpine,long_run,0.5333333333333334,3
2022,Spanish Grand Prix,Alpine,short_run,0.6106666666666667,3
2022,Spanish Grand Prix,Aston Martin,balanced,0.14933333333333332,3
2022,Spanish Grand Prix,Aston Martin,long_run,0.4666666666666667,3
2022,Spanish Grand Prix,Aston Martin,short_run,0.1697777777777778,3
2022,Spanish Grand Prix,Ferrari,balanced,0.49688888888888894,3
2022,Spanish Grand Prix,Ferrari,long_run,0.4000000000000001,3
2022,Spanish Grand Prix,Ferrari,short_run,0.7982222222222222,3
2022,Spanish Grand Prix,Haas F1 Team,balanced,0.5351111111111112,3
2022,Spanish Grand Prix,Haas F1 Team,long_run,0.3368888888888889,3
2022,Spanish Grand Prix,Haas F1 Team,short_run,0.38755555555555554,3
2022,Spanish Grand Prix,McLaren,balanced,0.47022222222222226,3
2022,Spanish Grand Prix,McLaren,long_run,0.5804444444444444,3
2022,Spanish Grand Prix,McLaren,short_run,0.3591111111111111,3
2022,Spanish Grand Prix,Mercedes,balanced,0.5937777777777777,3
2022,Spanish Grand Prix,Mercedes,long_run,0.8826666666666666,3
2022,Spanish Grand Prix,Mercedes,short_run,0.7093333333333334,3
2022,Spanish Grand Prix,Red Bull Racing,balanced,0.6826666666666666,3
2022,Spanish Grand Prix,Red Bull Racing,long_run,0.752,3
2022,Spanish Grand Prix,Red Bull Racing,short_run,0.7777777777777779,3
2022,Spanish Grand Prix,Williams,balanced,0.24266666666666667,3
2022,Spanish Grand Prix,Williams,long_run,0.17777777777777776,3
2022,Spanish Grand Prix,Williams,short_run,0.14755555555555558,3
2022,United States Grand Prix,Alfa Romeo,balanced,0.176,3
2022,United States Grand Prix,Alfa Romeo,long_run,0.5253333333333334,3
2022,United States Grand Prix,Alfa Romeo,short_run,0.14577777777777776,3
2022,United States Grand Prix,AlphaTauri,balanced,0.5875555555555556,3
2022,United States Grand Prix,AlphaTauri,long_run,0.6097777777777778,3
2022,United States Grand Prix,AlphaTauri,short_run,0.5271111111111111,3
2022,United States Grand Prix,Alpine,balanced,0.5955555555555556,3
2022,United States Grand Prix,Alpine,long_run,0.3777777777777778,3
2022,United States Grand Prix,Alpine,short_run,0.5813333333333334,3
2022,United States Grand Prix,Aston Martin,balanced,0.48266666666666663,3
2022,United States Grand Prix,Aston Martin,long_run,0.42844444444444446,3
2022,United States Grand Prix,Aston Martin,short_run,0.528888888888889,3
2022,United States Grand Prix,Ferrari,balanced,0.7475555555555555,3
2022,United States Grand Prix,Ferrari,long_run,0.5395555555555556,3
2022,United States Grand Prix,Ferrari,short_run,0.9555555555555555,3
2022,United States Grand Prix,Haas F1 Team,balanced,0.5573333333333335,3
2022,United States Grand Prix,Haas F1 Team,long_run,0.2746666666666667,3
2022,United States Grand Prix,Haas F1 Team,short_run,0.4826666666666667,3
2022,United States Grand Prix,McLaren,balanced,0.6346666666666667,3
2022,United States Grand Prix,McLaren,long_run,0.576,3
2022,United States Grand Prix,McLaren,short_run,0.5599999999999999,3
2022,United States Grand Prix,Mercedes,balanced,0.3075555555555556,3
2022,United States Grand Prix,Mercedes,long_run,0.5093333333333334,3
2022,United States Grand Prix,Mercedes,short_run,0.33777777777777784,3
2022,United States Grand Prix,Red Bull Racing,balanced,0.8062222222222222,3
2022,United States Grand Prix,Red Bull Racing,long_run,0.8906666666666666,3
2022,United States Grand Prix,Red Bull Racing,short_run,0.776,3
2022,United States Grand Prix,Williams,balanced,0.10488888888888889,3
2022,United States Grand Prix,Williams,long_run,0.26844444444444443,3
2022,United States Grand Prix,Williams,short_run,0.10488888888888889,3
2023,Australian Grand Prix,Alfa Romeo,balanced,0.4206349206349206,2
2023,Australian Grand Prix,Alfa Romeo,long_run,0.3095238095238095,2
2023,Australian Grand Prix,Alfa Romeo,short_run,0.44444444444444436,2
2023,Australian Grand Prix,AlphaTauri,balanced,0.5343915343915343,2
2023,Australian Grand Prix,AlphaTauri,long_run,0.6005291005291005,2
2023,Australian Grand Prix,AlphaTauri,short_run,0.19841269841269843,2
2023,Australian Grand Prix,Alpine,balanced,0.9550264550264549,2
2023,Australian Grand Prix,Alpine,long_run,0.82010582010582,2
2023,Australian Grand Prix,Alpine,short_run,0.37566137566137564,2
2023,Australian Grand Prix,Aston Martin,balanced,0.5291005291005291,2
2023,Australian Grand Prix,Aston Martin,long_run,0.5291005291005291,2
2023,Australian Grand Prix,Aston Martin,short_run,0.619047619047619,2
2023,Australian Grand Prix,Ferrari,balanced,0.40476190476190477,2
2023,Australian Grand Prix,Ferrari,long_run,0.5317460317460317,2
2023,Australian Grand Prix,Ferrari,short_run,0.40476190476190477,2
2023,Australian Grand Prix,Haas F1 Team,balanced,0.31216931216931215,2
2023,Australian Grand Prix,Haas F1 Team,long_run,0.08994708994708994,2
2023,Australian Grand Prix,Haas F1 Team,short_run,0.40211640211640215,2
2023,Australian Grand Prix,McLaren,balanced,0.11111111111111116,2
2023,Australian Grand Prix,McLaren,long_run,0.49206349206349204,2
2023,Australian Grand Prix,McLaren,short_run,0.20105820105820107,2
2023,Australian Grand Prix,Mercedes,balanced,0.3333333333333333,2
2023,Australian Grand Prix,Mercedes,long_run,0.5132275132275133,2
2023,Australian Grand Prix,Mercedes,short_run,0.6216931216931216,2
2023,Australian Grand Prix,Red Bull Racing,balanced,0.6216931216931216,2
2023,Australian Grand Prix,Red Bull Racing,long_run,0.47089947089947093,2
2023,Australian Grand Prix,Red Bull Racing,short_run,0.91005291005291,2
2023,Australian Grand Prix,Williams,balanced,0.7777777777777777,2
2023,Australian Grand Prix,Williams,long_run,0.6428571428571428,2
2023,Australian Grand Prix,Williams,short_run,0.8227513227513227,2
2023,Bahrain Grand Prix,Alfa Romeo,balanced,0.6444444444444445,3
2023,Bahrain Grand Prix,Alfa Romeo,long_run,0.31466666666666676,3
2023,Bahrain Grand Prix,Alfa Romeo,short_run,0.5413333333333334,3
2023,Bahrain Grand Prix,AlphaTauri,balanced,0.43466666666666665,3
2023,Bahrain Grand Prix,AlphaTauri,long_run,0.4017777777777778,3
2023,Bahrain Grand Prix,AlphaTauri,short_run,0.37422222222222223,3
2023,Bahrain Grand Prix,Alpine,balanced,0.7617777777777778,3
2023,Bahrain Grand Prix,Alpine,long_run,0.8302222222222223,3
2023,Bahrain Grand Prix,Alpine,short_run,0.7013333333333334,3
2023,Bahrain Grand Prix,Aston Martin,balanced,0.9635555555555555,3
2023,Bahrain Grand Prix,Aston Martin,long_run,0.8302222222222223,3
2023,Bahrain Grand Prix,Aston Martin,short_run,0.9635555555555555,3
2023,Bahrain Grand Prix,Ferrari,balanced,0.41600000000000004,3
2023,Bahrain Grand Prix,Ferrari,long_run,0.5662222222222223,3
2023,Bahrain Grand Prix,Ferrari,short_run,0.41600000000000004,3
2023,Bahrain Grand Prix,Haas F1 Team,balanced,0.22044444444444444,3
2023,Bahrain Grand Prix,Haas F1 Team,long_run,0.12711111111111112,3
2023,Bahrain Grand Prix,Haas F1 Team,short_run,0.08088888888888893,3
2023,Bahrain Grand Prix,McLaren,balanced,0.5333333333333334,3
2023,Bahrain Grand Prix,McLaren,long_run,0.3191111111111111,3
2023,Bahrain Grand Prix,McLaren,short_run,0.4604444444444445,3
2023,Bahrain Grand Prix,Mercedes,balanced,0.3511111111111111,3
2023,Bahrain Grand Prix,Mercedes,long_run,0.7795555555555556,3
2023,Bahrain Grand Prix,Mercedes,short_run,0.31466666666666665,3
2023,Bahrain Grand Prix,Red Bull Racing,balanced,0.33955555555555555,3
2023,Bahrain Grand Prix,Red Bull Racing,long_run,0.6106666666666667,3
2023,Bahrain Grand Prix,Red Bull Racing,short_run,0.696888888888889,3
2023,Bahrain Grand Prix,Williams,balanced,0.3351111111111111,3
2023,Bahrain Grand Prix,Williams,long_run,0.22044444444444444,3
2023,Bahrain Grand Prix,Williams,short_run,0.45066666666666666,3
2023,Saudi Arabian Grand Prix,Alfa Romeo,balanced,0.0666666666666667,3
2023,Saudi Arabian Grand Prix,Alfa Romeo,long_run,0.4471111111111111,3
2023,Saudi Arabian Grand Prix,Alfa Romeo,short_run,0.03022222222222224,3
2023,Saudi Arabian Grand Prix,AlphaTauri,balanced,0.20977777777777779,3
2023,Saudi Arabian Grand Prix,AlphaTauri,long_run,0.43200000000000005,3
2023,Saudi Arabian Grand Prix,AlphaTauri,short_run,0.3128888888888889,3
2023,Saudi Arabian Grand Prix,Alpine,balanced,0.5955555555555556,3
2023,Saudi Arabian Grand Prix,Alpine,long_run,0.6888888888888889,3
2023,Saudi Arabian Grand Prix,Alpine,short_run,0.7697777777777778,3
2023,Saudi Arabian Grand Prix,Aston Martin,balanced,0.8,3
2023,Saudi Arabian Grand Prix,Aston Martin,long_run,0.4844444444444445,3
2023,Saudi Arabian Grand Prix,Aston Martin,short_run,0.808,3
2023,Saudi Arabian Grand Prix,Ferrari,balanced,0.4488888888888889,3
2023,Saudi Arabian Grand Prix,Ferrari,long_run,0.6524444444444446,3
2023,Saudi Arabian Grand Prix,Ferrari,short_run,0.41244444444444445,3
2023,Saudi Arabian Grand Prix,Haas F1 Team,balanced,0.3413333333333334,3
2023,Saudi Arabian Grand Prix,Haas F1 Team,long_run,0.10488888888888889,3
2023,Saudi Arabian Grand Prix,Haas F1 Team,short_run,0.3111111111111111,3
2023,Saudi Arabian Grand Prix,McLaren,balanced,0.42222222222222233,3
2023,Saudi Arabian Grand Prix,McLaren,long_run,0.41244444444444445,3
2023,Saudi Arabian Grand Prix,McLaren,short_run,0.3493333333333334,3
2023,Saudi Arabian Grand Prix,Mercedes,balanced,0.5742222222222223,3
2023,Saudi Arabian Grand Prix,Mercedes,long_run,0.4568888888888889,3
2023,Saudi Arabian Grand Prix,Mercedes,short_run,0.4648888888888889,3
2023,Saudi Arabian Grand Prix,Red Bull Racing,balanced,1.0,3
2023,Saudi Arabian Grand Prix,Red Bull Racing,long_run,0.9271111111111111,3
2023,Saudi Arabian Grand Prix,Red Bull Racing,short_run,1.0,3
2023,Saudi Arabian Grand Prix,Williams,balanced,0.5413333333333334,3
2023,Saudi Arabian Grand Prix,Williams,long_run,0.39377777777777784,3
2023,Saudi Arabian Grand Prix,Williams,short_run,0.5413333333333334,3
2024,Australian Grand Prix,Alpine,balanced,0.28711111111111115,3
2024,Australian Grand Prix,Alpine,long_run,0.24266666666666667,3
2024,Australian Grand Prix,Alpine,short_run,0.33777777777777784,3
2024,Australian Grand Prix,Aston Martin,balanced,0.7093333333333334,3
2024,Australian Grand Prix,Aston Martin,long_run,0.5333333333333334,3
2024,Australian Grand Prix,Aston Martin,short_run,0.4746666666666666,3
2024,Australian Grand Prix,Ferrari,balanced,0.7511111111111111,3
2024,Australian Grand Prix,Ferrari,long_run,0.7937777777777778,3
2024,Australian Grand Prix,Ferrari,short_run,0.9395555555555555,3
2024,Australian Grand Prix,Haas F1 Team,balanced,0.4142222222222222,3
2024,Australian Grand Prix,Haas F1 Team,long_run,0.27466666666666667,3
2024,Australian Grand Prix,Haas F1 Team,short_run,0.33333333333333337,3
2024,Australian Grand Prix,Kick Sauber,balanced,0.0,3
2024,Australian Grand Prix,Kick Sauber,long_run,0.0746666666666667,3
2024,Australian Grand Prix,Kick Sauber,short_run,0.03644444444444446,3
2024,Australian Grand Prix,McLaren,balanced,0.7111111111111112,3
2024,Australian Grand Prix,McLaren,long_run,0.784,3
2024,Australian Grand Prix,McLaren,short_run,0.7031111111111111,3
2024,Australian Grand Prix,Mercedes,balanced,0.8044444444444444,3
2024,Australian Grand Prix,Mercedes,long_run,0.6648888888888889,3
2024,Australian Grand Prix,Mercedes,short_run,0.6586666666666666,3
2024,Australian Grand Prix,RB,balanced,0.3368888888888889,3
2024,Australian Grand Prix,RB,long_run,0.5368888888888889,3
2024,Australian Grand Prix,RB,short_run,0.608,3
2024,Australian Grand Prix,Red Bull Racing,balanced,0.5671111111111111,3
2024,Australian Grand Prix,Red Bull Racing,long_run,0.5271111111111111,3
2024,Australian Grand Prix,Red Bull Racing,short_run,0.5528888888888889,3
2024,Australian Grand Prix,Williams,balanced,0.41866666666666674,3
2024,Australian Grand Prix,Williams,long_run,0.568,3
2024,Australian Grand Prix,Williams,short_run,0.3555555555555555,3
2024,Bahrain Grand Prix,Alpine,balanced,0.4995555555555555,3
2024,Bahrain Grand Prix,Alpine,long_run,0.26844444444444443,3
2024,Bahrain Grand Prix,Alpine,short_run,0.28088888888888885,3
2024,Bahrain Grand Prix,Aston Martin,balanced,0.719111111111111,3
2024,Bahrain Grand Prix,Aston Martin,long_run,0.7795555555555556,3
2024,Bahrain Grand Prix,Aston Martin,short_run,0.8044444444444444,3
2024,Bahrain Grand Prix,Ferrari,balanced,0.47822222222222227,3
2024,Bahrain Grand Prix,Ferrari,long_run,0.696888888888889,3
2024,Bahrain Grand Prix,Ferrari,short_run,0.7093333333333334,3
2024,Bahrain Grand Prix,Haas F1 Team,balanced,0.4613333333333333,3
2024,Bahrain Grand Prix,Haas F1 Team,long_run,0.32533333333333336,3
2024,Bahrain Grand Prix,Haas F1 Team,short_run,0.24266666666666667,3
2024,Bahrain Grand Prix,Kick Sauber,balanced,0.29688888888888887,3
2024,Bahrain Grand Prix,Kick Sauber,long_run,0.2746666666666667,3
2024,Bahrain Grand Prix,Kick Sauber,short_run,0.12711111111111112,3
2024,Bahrain Grand Prix,McLaren,balanced,0.24444444444444452,3
2024,Bahrain Grand Prix,McLaren,long_run,0.48533333333333334,3
2024,Bahrain Grand Prix,McLaren,short_run,0.25600000000000006,3
2024,Bahrain Grand Prix,Mercedes,balanced,0.24622222222222226,3
2024,Bahrain Grand Prix,Mercedes,long_run,0.5662222222222223,3
2024,Bahrain Grand Prix,Mercedes,short_run,0.4524444444444445,3
2024,Bahrain Grand Prix,RB,balanced,0.8017777777777779,3
2024,Bahrain Grand Prix,RB,long_run,0.6177777777777778,3
2024,Bahrain Grand Prix,RB,short_run,0.7288888888888889,3
2024,Bahrain Grand Prix,Red Bull Racing,balanced,0.7146666666666667,3
2024,Bahrain Grand Prix,Red Bull Racing,long_run,0.6,3
2024,Bahrain Grand Prix,Red Bull Racing,short_run,0.896888888888889,3
2024,Bahrain Grand Prix,Williams,balanced,0.5377777777777778,3
2024,Bahrain Grand Prix,Williams,long_run,0.3857777777777778,3
2024,Bahrain Grand Prix,Williams,short_run,0.5013333333333334,3
2024,Japanese Grand Prix,Alpine,balanced,0.3923809523809524,3
2024,Japanese Grand Prix,Alpine,long_run,0.571936507936508,3
2024,Japanese Grand Prix,Alpine,short_run,0.2572698412698413,3
2024,Japanese Grand Prix,Aston Martin,balanced,0.6666666666666666,2
2024,Japanese Grand Prix,Aston Martin,long_run,0.5105820105820105,2
2024,Japanese Grand Prix,Aston Martin,short_run,0.48941798941798936,2
2024,Japanese Grand Prix,Ferrari,balanced,0.6805079365079365,3
2024,Japanese Grand Prix,Ferrari,long_run,0.6093968253968255,3
2024,Japanese Grand Prix,Ferrari,short_run,0.636063492063492,3
2024,Japanese Grand Prix,Haas F1 Team,balanced,0.3627936507936508,3
2024,Japanese Grand Prix,Haas F1 Team,long_run,0.48190476190476195,3
2024,Japanese Grand Prix,Haas F1 Team,short_run,0.22946031746031745,3
2024,Japanese Grand Prix,Kick Sauber,balanced,0.197968253968254,3
2024,Japanese Grand Prix,Kick Sauber,long_run,0.13752380952380955,3
2024,Japanese Grand Prix,Kick Sauber,short_run,0.4344126984126985,3
2024,Japanese Grand Prix,McLaren,balanced,0.4471111111111111,3
2024,Japanese Grand Prix,McLaren,long_run,0.3255873015873016,3
2024,Japanese Grand Prix,McLaren,short_run,0.9093333333333333,3
2024,Japanese Grand Prix,Mercedes,balanced,0.5371428571428571,3
2024,Japanese Grand Prix,Mercedes,long_run,0.6871111111111111,3
2024,Japanese Grand Prix,Mercedes,short_run,0.49269841269841275,3
2024,Japanese Grand Prix,RB,balanced,0.7705396825396825,3
2024,Japanese Grand Prix,RB,long_run,0.7385396825396826,3
2024,Japanese Grand Prix,RB,short_run,0.6816507936507936,3
2024,Japanese Grand Prix,Red Bull Racing,balanced,0.9550264550264549,2
2024,Japanese Grand Prix,Red Bull Racing,long_run,0.537037037037037,2
2024,Japanese Grand Prix,Red Bull Racing,short_run,0.8888888888888887,2
2024,Japanese Grand Prix,Williams,balanced,0.19377777777777777,3
2024,Japanese Grand Prix,Williams,long_run,0.41600000000000004,3
2024,Japanese Grand Prix,Williams,short_run,0.10488888888888889,3
2024,Saudi Arabian Grand Prix,Alpine,balanced,0.27022222222222225,3
2024,Saudi Arabian Grand Prix,Alpine,long_run,0.3128888888888889,3
2024,Saudi Arabian Grand Prix,Alpine,short_run,0.2764444444444445,3
2024,Saudi Arabian Grand Prix,Aston Martin,balanced,0.9253333333333333,3
2024,Saudi Arabian Grand Prix,Aston Martin,long_run,0.7795555555555556,3
2024,Saudi Arabian Grand Prix,Aston Martin,short_run,0.888888888888889,3
2024,Saudi Arabian Grand Prix,Ferrari,balanced,0.6808888888888889,3
2024,Saudi Arabian Grand Prix,Ferrari,long_run,0.5635555555555557,3
2024,Saudi Arabian Grand Prix,Ferrari,short_run,0.6444444444444445,3
2024,Saudi Arabian Grand Prix,Haas F1 Team,balanced,0.20000000000000004,3
2024,Saudi Arabian Grand Prix,Haas F1 Team,long_run,0.4062222222222223,3
2024,Saudi Arabian Grand Prix,Haas F1 Team,short_run,0.1635555555555556,3
2024,Saudi Arabian Grand Prix,Kick Sauber,balanced,0.2604444444444445,3
2024,Saudi Arabian Grand Prix,Kick Sauber,long_run,0.09066666666666669,3
2024,Saudi Arabian Grand Prix,Kick Sauber,short_run,0.19377777777777777,3
2024,Saudi Arabian Grand Prix,McLaren,balanced,0.5822222222222223,3
2024,Saudi Arabian Grand Prix,McLaren,long_run,0.6995555555555555,3
2024,Saudi Arabian Grand Prix,McLaren,short_run,0.5395555555555556,3
2024,Saudi Arabian Grand Prix,Mercedes,balanced,0.5297777777777778,3
2024,Saudi Arabian Grand Prix,Mercedes,long_run,0.7857777777777778,3
2024,Saudi Arabian Grand Prix,Mercedes,short_run,0.4568888888888889,3
2024,Saudi Arabian Grand Prix,RB,balanced,0.49511111111111117,3
2024,Saudi Arabian Grand Prix,RB,long_run,0.26222222222222225,3
2024,Saudi Arabian Grand Prix,RB,short_run,0.5013333333333334,3
2024,Saudi Arabian Grand Prix,Red Bull Racing,balanced,0.5937777777777777,3
2024,Saudi Arabian Grand Prix,Red Bull Racing,long_run,0.6551111111111111,3
2024,Saudi Arabian Grand Prix,Red Bull Racing,short_run,0.9093333333333333,3
2024,Saudi Arabian Grand Prix,Williams,balanced,0.46222222222222226,3
2024,Saudi Arabian Grand Prix,Williams,long_run,0.4444444444444445,3
2024,Saudi Arabian Grand Prix,Williams,short_run,0.4257777777777778,3
2025,Abu Dhabi Grand Prix,Alpine,balanced,0.2951111111111111,3
2025,Abu Dhabi Grand Prix,Alpine,long_run,0.20177777777777778,3
2025,Abu Dhabi Grand Prix,Alpine,short_run,0.2586666666666667,3
2025,Abu Dhabi Grand Prix,Aston Martin,balanced,0.5582222222222223,3
2025,Abu Dhabi Grand Prix,Aston Martin,long_run,0.8791111111111111,3
2025,Abu Dhabi Grand Prix,Aston Martin,short_run,0.4488888888888889,3
2025,Abu Dhabi Grand Prix,Ferrari,balanced,0.2177777777777778,3
2025,Abu Dhabi Grand Prix,Ferrari,long_run,0.4497777777777777,3
2025,Abu Dhabi Grand Prix,Ferrari,short_run,0.3822222222222222,3
2025,Abu Dhabi Grand Prix,Haas F1 Team,balanced,0.6711111111111111,3
2025,Abu Dhabi Grand Prix,Haas F1 Team,long_run,0.5813333333333334,3
2025,Abu Dhabi Grand Prix,Haas F1 Team,short_run,0.5804444444444444,3
2025,Abu Dhabi Grand Prix,Kick Sauber,balanced,0.5955555555555556,3
2025,Abu Dhabi Grand Prix,Kick Sauber,long_run,0.4648888888888889,3
2025,Abu Dhabi Grand Prix,Kick Sauber,short_run,0.6257777777777778,3
2025,Abu Dhabi Grand Prix,McLaren,balanced,0.6275555555555556,3
2025,Abu Dhabi Grand Prix,McLaren,long_run,0.5031111111111111,3
2025,Abu Dhabi Grand Prix,McLaren,short_run,0.6115555555555556,3
2025,Abu Dhabi Grand Prix,Mercedes,balanced,0.7697777777777779,3
2025,Abu Dhabi Grand Prix,Mercedes,long_run,0.27911111111111114,3
2025,Abu Dhabi Grand Prix,Mercedes,short_run,0.7315555555555555,3
2025,Abu Dhabi Grand Prix,Racing Bulls,balanced,0.2728888888888889,3
2025,Abu Dhabi Grand Prix,Racing Bulls,long_run,0.6204444444444445,3
2025,Abu Dhabi Grand Prix,Racing Bulls,short_run,0.4417777777777778,3
2025,Abu Dhabi Grand Prix,Red Bull Racing,balanced,0.45066666666666666,3
2025,Abu Dhabi Grand Prix,Red Bull Racing,long_run,0.49511111111111117,3
2025,Abu Dhabi Grand Prix,Red Bull Racing,short_run,0.4746666666666666,3
